score,train_excess,test_excess,train_cagr,test_cagr,test_mdd,bench_mdd,sharpe,calmar,turnover,holdings,gap,rs_threshold,vol_contract_max,base_tight_max,adtv_min_m,rs_accel_min,price_vs_ma50_min,pct_from_52w_high_min,vol_trend_min,liquidity_power,cap_pct,bear_exposure
0.05232708804553304,0.04403426999297677,0.04587296849964018,0.31482723621976016,0.2026804113156142,-0.2696916504646762,-0.2611418577155121,0.7231045131753105,0.7515264598158592,1.5792625284523045,26.796296296296298,-0.0018386985066634054,60,1.1,1.0,15,-99.0,-99.0,-99.0,0.95,1.5,0.18,0.5
0.05090284141939605,0.023487874902372585,0.11469923171407026,0.294280841129156,0.2715066745300443,-0.38562281316140556,-0.2611418577155121,0.7625360554817607,0.7040731649255485,1.4966294849142696,49.31481481481482,-0.09121135681169767,60,1.1,1.0,15,-99.0,-99.0,-30.0,0.85,2.5,0.25,0.5
0.04970442696131164,-0.2430414078132257,0.026360092373073796,0.027751558413557698,0.18316753518904783,-0.15550199358919126,-0.2611418577155121,0.8828866708661874,1.1779111698911335,0.7592592592592593,1.0185185185185186,-0.2694015001862995,80,1.1,0.85,15,0.0,-99.0,-30.0,1.0,2.5,0.15,0.4
0.043626811754918116,-0.017209511337627603,0.10867843062890858,0.2535834548891558,0.2654858734448826,-0.35258916339882035,-0.2611418577155121,0.6838967170163875,0.7529609557074971,1.4141757197858578,39.46296296296296,-0.1258879419665362,65,1.1,1.1,15,0.0,-99.0,-30.0,0.85,3.0,0.18,0.25
0.0411255662905754,-0.17254704707092583,0.03274215205108533,0.09824591915585756,0.18954959486705936,-0.16873719211468613,-0.2611418577155121,0.9143028702547494,1.1233421185427075,1.139017593063765,2.425925925925926,-0.20528919912201116,80,1.0,0.95,10,3.0,-99.0,-99.0,1.0,1.0,0.15,0.4
0.03601685584804243,-0.04321788982453012,0.008669512535461221,0.22757507640225327,0.16547695535143525,-0.12649595756156906,-0.2611418577155121,0.9569682406060349,1.308160027729685,1.417526374122762,8.685185185185185,-0.05188740235999134,60,1.0,0.95,25,-99.0,-99.0,-20.0,1.0,1.0,0.12,0.3
0.02733028694019496,-0.08585514662244442,0.02213635891198673,0.18493781960433897,0.17894380172796076,-0.15042160063871612,-0.2611418577155121,0.9664406127569188,1.189615061720753,1.4548131651726008,8.62962962962963,-0.10799150553443115,70,1.1,1.0,25,0.0,-99.0,-30.0,1.0,1.5,0.12,0.25
0.020659511293639576,-0.10000683805333321,0.07636376391679778,0.17078612817345018,0.2331712067327718,-0.20286169650592534,-0.2611418577155121,0.7159366225613074,1.1494097246986257,1.5546441789469143,14.925925925925926,-0.176370601970131,60,0.85,1.0,10,0.0,-99.0,-99.0,0.85,2.5,0.15,0.25
0.01857866203406172,-0.005889036010024551,0.0021420473455764366,0.26490393021675884,0.15894949016155047,-0.21442697935544486,-0.2611418577155121,0.7182223635242901,0.7412756111163972,1.1368987525159604,77.44444444444444,-0.008031083355600988,60,1.0,1.1,25,-99.0,-99.0,-99.0,0.0,1.5,0.12,0.4
0.015239365894375967,-0.06286492248409692,0.09260378097040278,0.20792804374268647,0.2494112237863768,-0.3335349291101169,-0.2611418577155121,0.7533521006065832,0.7477814226288529,1.4386565401560583,10.296296296296296,-0.1554687034544997,75,1.1,0.95,15,0.0,-99.0,-20.0,0.9,1.5,0.15,0.4
0.007919379582839559,-0.05059668094996672,0.026467113607158366,0.22019628527681667,0.1832745564231324,-0.1616505620179007,-0.2611418577155121,0.8816183381705718,1.133769992107031,1.5389814979131824,5.685185185185185,-0.07706379455712509,65,0.85,1.1,10,0.0,-99.0,-30.0,1.0,2.5,0.12,0.4
0.006590813341027402,-0.10181153536757837,0.030134030873344875,0.16898143085920503,0.1869414736893189,-0.22482165961317535,-0.2611418577155121,0.8879134164650087,0.8315100689629615,1.4198548404797773,34.27777777777778,-0.13194556624092324,70,0.95,0.95,10,-99.0,-99.0,-99.0,0.0,1.0,0.15,0.4
0.0037930497170232114,-0.10466921396998763,0.10827847036762117,0.16612375225679576,0.2650859131835952,-0.3061785978974533,-0.2611418577155121,0.6892324048702416,0.8657885136451601,1.5697195649569706,9.12962962962963,-0.2129476843376088,75,0.85,1.1,15,0.0,-99.0,-20.0,0.9,3.0,0.2,0.25
0.002197358754400913,-0.19906254822131486,0.004498060037043672,0.07173041800546853,0.1613055028530177,-0.16380930725019793,-0.2611418577155121,0.8240732229158132,0.984715127368459,0.7475696153110728,1.2777777777777777,-0.20356060825835853,75,1.1,0.85,15,0.0,-99.0,-30.0,1.0,3.0,0.15,0.25
0.0006049521805394642,-0.0747893924107641,0.034961826106563176,0.1960035738160193,0.1917692689225372,-0.16017856969550137,-0.2611418577155121,0.8996076601737439,1.1972217587352014,1.5976498793841931,9.796296296296296,-0.10975121851732728,60,0.85,1.1,10,-99.0,-99.0,-30.0,1.0,2.0,0.18,0.5
-0.00043898389516378034,-0.13967630771629636,0.04278036361912618,0.13111665851048704,0.1995878064351002,-0.2159822055009374,-0.2611418577155121,0.8492599975196815,0.9240937510207708,1.3791125526536225,9.37037037037037,-0.18245667133542254,75,1.0,0.95,10,0.0,-99.0,-30.0,0.9,1.0,0.12,0.25
-0.0059885993273660065,-0.034240327762470324,0.006090404141221306,0.23655263846431307,0.16289784695719534,-0.1919090651366413,-0.2611418577155121,0.7767068780876001,0.848828307517471,1.2612430767745322,42.629629629629626,-0.04033073190369163,70,0.95,1.0,15,-99.0,-99.0,-99.0,0.0,1.0,0.18,0.3
-0.008803664934674937,-0.10521999757300238,0.05969214237786824,0.16557296865378102,0.21649958519384227,-0.19992434745002968,-0.2611418577155121,0.8178820891098576,1.0829075495567417,1.638670463500687,9.25925925925926,-0.16491213995087062,60,0.85,1.1,15,0.0,-99.0,-30.0,0.95,1.0,0.15,0.5
-0.013349779807049711,-0.11107663757239172,0.11226727193699859,0.15971632865439167,0.2690747147529726,-0.3151814397972087,-0.2611418577155121,0.6972808430891415,0.8537137051156893,1.5987873847561047,9.222222222222221,-0.22334390950939031,75,0.85,1.1,15,0.0,-99.0,-99.0,0.9,3.0,0.15,0.3
-0.01428215725091192,0.0701495400779899,0.10635442645389248,0.3409425063047733,0.2631618692698665,-0.4136104786525928,-0.2611418577155121,0.6923925589570576,0.6362553243988438,1.4825133809831557,16.925925925925927,-0.03620488637590258,60,1.1,0.95,10,-99.0,-99.0,-30.0,0.95,2.5,0.18,0.3
-0.015393276181869864,-0.09250732771900672,0.017665268415386626,0.17828563850777668,0.17447271123136066,-0.15081760570909933,-0.2611418577155121,0.9032668466398023,1.1568457834285466,1.4250505900964139,7.0,-0.11017259613439334,65,0.95,0.95,10,-99.0,-99.0,-99.0,1.0,1.5,0.15,0.3
-0.020443413055685256,0.09550782861725704,0.07665023805035953,0.36630079484404043,0.23345768086633356,-0.35391578948868224,-0.2611418577155121,0.628604003296958,0.6596418916590869,1.4564697093078822,7.611111111111111,0.01885759056689751,65,0.95,0.95,15,0.0,-99.0,-99.0,0.95,3.0,0.12,0.4
-0.028505646838133114,-0.025404117701060658,0.011515427607906803,0.24538884852572274,0.16832287042388083,-0.1998157858883813,-0.2611418577155121,0.8290363267963783,0.8423902529798488,1.5072199178632735,11.38888888888889,-0.03691954530896746,60,1.1,1.0,15,0.0,-99.0,-30.0,1.0,2.0,0.12,0.25
-0.02975675579644621,-0.03851871767704873,0.005358873599499825,0.23227424854973466,0.16216631641547385,-0.26656193866515776,-0.2611418577155121,0.8655720834324928,0.6083626088088268,1.430868462449507,32.2962962962963,-0.043877591276548555,65,0.95,1.0,15,-99.0,-99.0,-30.0,0.85,1.0,0.15,0.25
