ticker,rs_pct,vol_trend,adtv_63m,vol_contraction,close,rev_latest_q,rev_ttm,rev_yoy_pct,rev_prior_yoy_pct,rev_accel,latest_q_date,concept
CRL,93.52727272727273,1.0905235522794972,209.07190627669078,1.0401001751990269,296.4100036621094,0.49397,2.787986,10.814491108503846,223.9509536784741,-213.13646256997023,2018-03-31,Revenues
CRS,88.43636363636364,0.7901188929299547,413.2346765272837,0.9874028909586505,490.5799865722656,0.6849,2.6511,-0.753513983480655,7.787946814021758,-8.541460797502413,2024-03-31,Revenues
CRWD,96.07272727272728,0.8323625632908676,2051.093255514284,1.2915050768582308,227.9600067138672,1.470897,7.532108,25.830401932671315,25.57425274189485,0.2561491907764655,2026-07-31,RevenueFromContractWithCustomerIncludingAssessedTax
CSCO,85.0909090909091,0.9101683187418055,2725.388351793041,1.0859570129584175,112.1500015258789,12.352,73.57,-2.602113231351522,201.63137513388813,-204.23348836523965,2016-10-29,Revenues
CSX,81.89090909090909,0.8199051305491725,598.1900671376303,0.6095921801286754,51.540000915527344,3.102,11.511,5.762018411183089,,,2018-06-30,Revenues
CVE,90.4,0.9044466369706213,216.3763644053898,0.9224702918723824,31.709999084472656,,,,,,,
CYTK,89.60000000000001,0.8859614540823901,157.77654713631281,1.0385054014185726,77.9000015258789,0.010641,0.028304,72.18446601941747,103.57025876187356,-31.38579274245609,2018-09-30,Revenues
DAR,84.50909090909092,1.06147261167775,142.55405172885713,1.2228333475058968,61.38999938964844,1.724078,6.320383,16.372396420428238,12.329982601691736,4.042413818736502,2026-07-04,RevenueFromContractWithCustomerExcludingAssessedTax
DBX,80.07272727272728,1.0411857706496248,120.25247506085957,1.0121726745842914,35.880001068115234,0.3603,1.3025,25.671433554237876,27.18410198725159,-1.5126684330137152,2018-09-30,Revenues
DDOG,92.94545454545454,1.0727464569590333,1264.1319240705218,1.469425665806023,242.92999267578125,1.121454,3.840291,35.644443369297015,32.15442654680633,3.490016822490688,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
DELL,98.98181818181818,0.7518764324148021,3385.7162707197886,0.9289394640733555,472.260009765625,43.842,177.155,87.53528958850201,228.97890503160144,-141.44361544309942,2026-05-01,Revenues
DINO,94.54545454545455,0.9834689623474531,212.04503992649865,1.1327821668251545,97.0,10.599002,33.904971,126.2298511075314,143.86847371154326,-17.638622604011857,2022-09-30,Revenues
DOCN,98.47272727272727,0.8481491506458955,464.7859266139076,0.924731051375252,121.68000030517578,0.281184,1.416826,28.570644718792863,22.402148996454727,6.168495722338136,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
EAT,88.72727272727273,1.0427068019388364,196.18225748266795,1.2453869268913933,233.22000122070312,1.4702,5.6967,3.1646901971791452,-41.846868492711835,45.01155868989098,2026-03-25,Revenues
ENLT,94.47272727272727,0.8419357671926692,20.90190844707186,0.8717739096454232,80.56999969482422,,,,,,,
ENS,83.63636363636363,0.95118053168062,110.75688376324366,0.7949760108874065,190.97999572753906,0.058833,0.209411,26.83626172253961,1.5848730924640069,25.251388630075603,2019-12-31,Revenues
EQNR,88.14545454545456,0.7663608947325442,130.2454097071693,0.8135676966816473,41.54999923706055,,,,,,,
ETSY,85.01818181818182,1.1299234556775495,235.15557718278188,1.1304806133743193,82.94000244140625,0.120912,0.425875,24.79177632597455,21.49105776478381,3.300718561190738,2018-03-31,Revenues
EXPD,85.52727272727273,0.8368526120067146,210.7398649290539,1.1398450773109652,190.72000122070312,1.802166,6.581971,15.346449103107155,-42.20838419206839,57.55483329517554,2017-09-30,Revenues
EXPE,87.41818181818182,0.9906770457148356,432.9438212085542,0.9241892386893188,318.9200134277344,4.315,15.939,13.972530375066034,14.65863453815261,-0.6861041630865756,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
FCX,86.10909090909091,0.9439212386416995,973.9196360756767,0.8859558968083063,78.41999816894531,7.029,41.127,-7.293590081772619,8.833798882681563,-16.127388964454184,2026-06-30,Revenues
FDX,83.70909090909092,0.7928609475416378,601.3415566560562,0.7844282868620644,331.4100036621094,17.324,104.082,-2.8052064631956912,-0.02345765892563922,-2.7817488042700522,2019-11-30,Revenues
FIVE,84.14545454545454,0.7852537048244913,260.9337994414799,0.9293786036173199,246.97999572753906,1.285602,6.318643,32.46432093079327,22.128086023651033,10.336234907142238,2026-05-02,RevenueFromContractWithCustomerExcludingAssessedTax
FIX,90.03636363636363,0.7959055245983171,887.798885392834,0.735724599073661,1614.97998046875,3.265656,10.413243,50.26123638545469,56.465565728127665,-6.2043293426729775,2026-06-30,Revenues
FRO,93.38181818181818,0.815718919264384,100.47882868942987,0.8982326236000262,43.75,,,,,,,
FROG,96.65454545454546,0.8071360948582248,236.8023334256248,1.0497044314963864,104.02999877929688,0.163772,0.581876,28.731331551642825,25.79100868414388,2.9403228674989457,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
FTI,89.96363636363637,0.7979140868205203,310.2325420617845,0.969299031839951,76.31999969482422,2.7631,10.4378,9.010928314987968,11.600107449856733,-2.5891791348687647,2026-06-30,Revenues
FTNT,95.4909090909091,0.8109350403657318,882.1899474514432,1.2159939117990644,172.77999877929688,2.0479,10.4221,25.63803680981595,20.12729752549198,5.5107392843239715,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
GH,96.0,0.8525376120765522,391.1866126448374,0.893985084226662,168.52000427246094,0.334978,1.133927,44.33232222260522,48.259457121653696,-3.9271348990484753,2026-06-30,Revenues
GKOS,92.80000000000001,0.8014655668521005,134.56835945176624,0.8204590595256808,181.91000366210938,0.18561,0.593838,49.54076699967773,41.1638415960399,8.376925403637827,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
GMAB,80.36363636363636,1.3533248052630378,64.44408919074345,1.016767733298415,34.099998474121094,,,,,,,
GTLB,80.0,0.869788944723618,176.26178440805165,1.058824357229764,44.810001373291016,0.264158,1.409449,23.14541581005925,254.41603289007227,-231.270617080013,2026-04-30,RevenueFromContractWithCustomerExcludingAssessedTax
HALO,89.45454545454545,1.1776546709227937,170.09193063689943,1.4854742827795853,106.91999816894531,0.025556,0.155361,-59.90020555145848,-44.40443475788875,-15.495770793569726,2018-09-30,Revenues
HBM,93.0909090909091,0.8920402251742313,134.031451282256,0.6884347905042743,30.360000610351562,,,,,,,
HCC,87.70909090909092,0.9042611012775127,66.6943446761964,0.9691228204163997,108.26000213623047,0.50969,2.191856,71.31112552642989,52.89171609272428,18.41940943370561,2026-06-30,RevenueFromContractWithCustomerIncludingAssessedTax
HL,93.89090909090909,1.0428379312494562,583.606920442195,1.0280948229945215,21.43000030517578,0.179393,0.586653,70.94653186075985,-23.282382920788752,94.2289147815486,2016-09-30,Revenues
HNGE,94.25454545454545,0.937857692885663,155.81358571478225,1.055795772485499,92.8499984741211,0.212817,0.688433,52.99788638226286,47.22955784373107,5.76832853853179,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
HRB,82.61818181818181,1.165342769990418,96.40440098654732,1.2617621127869179,52.5099983215332,0.160801,1.222472,8.013649401159393,3.5672220576789293,4.4464273434804635,2019-10-31,Revenues
HSBC,80.2909090909091,0.8587054134624469,137.98319220178996,0.6826603631546264,102.8499984741211,,,,,,,
HUM,90.10909090909091,0.8086233349481454,526.9541608008975,0.9023603561110848,392.6300048828125,39.648,201.297,23.467862481315397,230.4724971935912,-207.00463471227582,2026-03-31,Revenues
HUT,96.8,1.09065672927966,468.7702932684157,0.8635006134472976,87.12999725341797,0.074932,0.270758,81.43780721082835,225.54205821682328,-144.1042510059949,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
